ImageNumber,ObjectNumber,FileName_Cell_Mask,FileName_DAPI,FileName_GFP,PathName_Cell_Mask,PathName_DAPI,PathName_GFP,Children_GFP_foci_Count,Number_Object_Number,Parent_Nuclei
52,16,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,16,16
52,17,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,17,17
52,18,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,18,18
52,19,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,19,19
52,20,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,20,20
52,21,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,21,21
52,22,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,22,22
52,23,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,23,23
52,24,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,24,24
52,25,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,25,25
52,26,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,26,26
52,27,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,40,27,27
52,28,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,28,28
52,29,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,29,29
52,30,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,30,30
52,31,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,31,31
52,32,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,32,32
52,33,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,33,33
52,34,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,44,34,34
52,35,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,35,35
52,36,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,36,36
52,37,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,22,37,37
52,38,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,38,38
52,39,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,39,39
52,40,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,40,40
52,41,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,41,41
52,42,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,42,42
52,43,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,43,43
52,44,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,44,44
52,45,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,45,45
52,46,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,46,46
52,47,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,47,47
52,48,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,48,48
52,49,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,49,49
52,50,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,50,50
52,51,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,40,51,51
52,52,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,16,52,52
52,53,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,53,53
52,54,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,54,54
52,55,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,55,55
52,56,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,56,56
52,57,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,57,57
52,58,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,58,58
52,59,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,59,59
52,60,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,60,60
52,61,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,46,61,61
52,62,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,62,62
52,63,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,63,63
52,64,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,64,64
52,65,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,65,65
52,66,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,66,66
52,67,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,67,67
52,68,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,26,68,68
52,69,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,69,69
52,70,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,70,70
52,71,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,71,71
52,72,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,72,72
52,73,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,73,73
52,74,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,74,74
52,75,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,75,75
52,76,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,41,76,76
52,77,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,77,77
52,78,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,27,78,78
52,79,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,79,79
52,80,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,80,80
52,81,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,81,81
52,82,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,82,82
52,83,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,83,83
52,84,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,84,84
52,85,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,19,85,85
52,86,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,33,86,86
52,87,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,87,87
52,88,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,88,88
52,89,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,89,89
52,90,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,90,90
52,91,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,91,91
52,92,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,92,92
52,93,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,93,93
52,94,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,94,94
52,95,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,95,95
52,96,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,96,96
52,97,20240708-A19841_D04_s4_w3.TIF,20240708-A19841_D04_s4_w1.TIF,20240708-A19841_D04_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,97,97
